Grid_ID,row,col,lat,lon,Distance_to_Camp_km,Treatment_Status,Land_Frac,Forest_Frac,Tree_Cover_2000_mean,N_forest_px,Cumulative_Pre_Loss_2001_2016,Loss_any_frac_of_forest,Donor_Eligible,Reject_Reason,PreTrend_RMSE,loss_2001,loss_2002,loss_2003,loss_2004,loss_2005,loss_2006,loss_2007,loss_2008,loss_2009,loss_2010,loss_2011,loss_2012,loss_2013,loss_2014,loss_2015,loss_2016
G002_018,2,18,22.1775,92.0665,108.51,donor_candidate,0.998,0.24,13.6,311,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G002_019,2,19,22.1775,92.0755,108.44,donor_candidate,1.0,0.138,7.8,179,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G002_020,2,20,22.1775,92.0845,108.36,donor_candidate,1.0,0.096,5.4,124,0.0323,0.1855,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03226,0.0,0.0
G002_021,2,21,22.1775,92.0935,108.3,donor_candidate,1.0,0.488,27.7,632,0.0696,0.1424,1,,0.0113,0.0,0.00158,0.0,0.00158,0.0,0.00791,0.0,0.03639,0.0,0.0,0.0,0.0,0.0,0.00475,0.01741,0.0
G002_022,2,22,22.1775,92.1025,108.25,donor_candidate,1.0,0.725,45.1,939,0.0469,0.0724,1,,0.014,0.03834,0.0,0.00106,0.0,0.00213,0.00532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G002_023,2,23,22.1775,92.1115,108.2,donor_candidate,1.0,0.772,45.9,1000,0.015,0.015,1,,0.01208,0.008,0.0,0.0,0.0,0.005,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G002_024,2,24,22.1775,92.1205,108.16,donor_candidate,0.933,0.37,21.6,479,0.023,0.023,1,,0.0126,0.00418,0.0,0.0,0.0,0.0,0.0,0.01253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00626,0.0
G002_025,2,25,22.1775,92.1295,108.13,donor_candidate,0.943,0.248,14.5,322,0.0031,0.0093,1,,0.01258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00311,0.0,0.0
G002_026,2,26,22.1775,92.1385,108.11,donor_candidate,0.923,0.27,15.8,350,0.0029,0.0343,1,,0.01258,0.0,0.0,0.00286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G002_027,2,27,22.1775,92.1475,108.09,donor_candidate,1.0,0.35,19.9,454,0.0242,0.2048,1,,0.01237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00441,0.0022,0.01762
G002_028,2,28,22.1775,92.1565,108.08,donor_candidate,1.0,0.679,48.0,880,0.0716,0.292,1,,0.0106,0.02045,0.0,0.0,0.00114,0.00341,0.0,0.0,0.00227,0.00568,0.00114,0.02727,0.00341,0.0,0.0,0.00227,0.00455
G002_029,2,29,22.1775,92.1655,108.08,donor_candidate,1.0,0.473,32.0,613,0.0326,0.0571,1,,0.01176,0.0,0.00326,0.0,0.0,0.01958,0.00326,0.0,0.00326,0.0,0.00163,0.0,0.0,0.0,0.00163,0.0,0.0
G002_030,2,30,22.1775,92.1745,108.09,donor_candidate,1.0,0.805,59.0,1043,0.1083,0.1333,1,,0.00848,0.00671,0.0,0.0,0.0,0.00384,0.01246,0.00863,0.00767,0.00575,0.01342,0.01534,0.02013,0.00096,0.00192,0.00384,0.00767
G002_031,2,31,22.1775,92.1835,108.11,donor_candidate,0.995,0.831,59.7,1077,0.0715,0.0826,1,,0.00983,0.00557,0.0,0.0,0.00093,0.013,0.00557,0.0,0.01021,0.00093,0.0,0.00186,0.01578,0.00557,0.00093,0.00186,0.00929
G002_032,2,32,22.1775,92.1925,108.13,donor_candidate,0.991,0.749,54.6,971,0.033,0.0402,1,,0.01176,0.00103,0.0,0.00412,0.0,0.00515,0.0,0.0103,0.0,0.00103,0.0,0.00618,0.0,0.00103,0.00103,0.00309,0.0
G002_033,2,33,22.1775,92.2015,108.17,donor_candidate,1.0,0.919,68.3,1191,0.0764,0.1209,1,,0.01086,0.0,0.00168,0.0,0.00084,0.02015,0.0084,0.00924,0.00504,0.00252,0.0,0.00756,0.0,0.0,0.0,0.0,0.02099
G002_034,2,34,22.1775,92.2105,108.21,donor_candidate,1.0,0.904,68.3,1172,0.0435,0.0495,1,,0.01274,0.00341,0.0,0.0,0.0,0.00512,0.00341,0.0,0.0,0.00085,0.00171,0.0,0.02901,0.0,0.0,0.0,0.0
G002_035,2,35,22.1775,92.2195,108.26,donor_candidate,1.0,0.928,68.6,1203,0.0158,0.0324,1,,0.01206,0.00166,0.00416,0.0,0.00249,0.0,0.00582,0.0,0.0,0.0,0.00166,0.0,0.0,0.0,0.0,0.0,0.0
G002_036,2,36,22.1775,92.2285,108.31,donor_candidate,0.923,0.501,34.4,649,0.0293,0.0293,1,,0.01125,0.0,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,0.0,0.01387
G002_037,2,37,22.1775,92.2375,108.38,donor_candidate,0.997,0.661,44.5,857,0.0385,0.0677,1,,0.01199,0.0175,0.0,0.0,0.0,0.0,0.00467,0.0,0.0,0.0,0.0,0.00467,0.0,0.0,0.00933,0.00233,0.0
G002_038,2,38,22.1775,92.2465,108.45,donor_candidate,1.0,0.991,78.3,1284,0.155,0.236,1,,0.01745,0.01869,0.0,0.0,0.00156,0.0,0.00389,0.0,0.0,0.03193,0.01791,0.0,0.00467,0.0,0.0,0.00623,0.07009
G002_039,2,39,22.1775,92.2555,108.53,donor_candidate,1.0,0.998,80.7,1294,0.2195,0.3416,0,trend_mismatch,0.02702,0.03478,0.00309,0.0,0.0,0.0,0.00155,0.00696,0.0,0.03168,0.00077,0.00386,0.00309,0.0,0.00927,0.01623,0.10819
G002_040,2,40,22.1775,92.2645,108.62,donor_candidate,1.0,0.984,77.7,1275,0.0588,0.2133,1,,0.01104,0.00784,0.00235,0.0,0.0,0.0,0.0,0.00078,0.0,0.00078,0.01255,0.00157,0.00471,0.00157,0.01098,0.00941,0.00627
G002_041,2,41,22.1775,92.2735,108.72,donor_candidate,1.0,0.869,65.9,1126,0.0435,0.0959,1,,0.0116,0.0151,0.0,0.0,0.00089,0.0,0.00622,0.0,0.0,0.0,0.00089,0.0,0.00533,0.00089,0.00266,0.0,0.01155
G002_042,2,42,22.1775,92.2825,108.82,donor_candidate,1.0,0.807,58.7,1046,0.0574,0.1807,1,,0.01144,0.0,0.0,0.0,0.00191,0.0,0.00574,0.00669,0.00096,0.00478,0.00096,0.00574,0.00478,0.02294,0.00287,0.0,0.0
G002_043,2,43,22.1775,92.2915,108.93,donor_candidate,0.996,0.799,59.9,1035,0.0628,0.1256,1,,0.01223,0.0,0.0,0.0,0.00097,0.0,0.02126,0.0,0.00097,0.00193,0.00193,0.0,0.01836,0.0,0.00193,0.01353,0.00193
G003_000,3,0,22.1685,91.9045,110.3,donor_candidate,0.817,0.141,8.2,183,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G003_001,3,1,22.1685,91.9135,110.08,donor_candidate,0.843,0.029,1.6,38,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G003_002,3,2,22.1685,91.9225,109.87,donor_candidate,0.881,0.023,1.5,30,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G003_003,3,3,22.1685,91.9315,109.66,donor_candidate,0.838,0.049,3.0,63,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G003_004,3,4,22.1685,91.9405,109.47,donor_candidate,0.9,0.075,4.8,97,0.0103,0.0103,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01031,0.0,0.0,0.0,0.0
G003_005,3,5,22.1685,91.9495,109.28,donor_candidate,0.972,0.123,6.5,159,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G003_006,3,6,22.1685,91.9585,109.1,donor_candidate,0.868,0.133,8.1,172,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G003_007,3,7,22.1685,91.9675,108.92,donor_candidate,0.921,0.019,1.2,25,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G003_008,3,8,22.1685,91.9765,108.76,donor_candidate,0.971,0.025,1.5,32,0.1562,0.1875,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G003_009,3,9,22.1685,91.9855,108.6,donor_candidate,0.851,0.146,9.3,189,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G003_010,3,10,22.1685,91.9945,108.45,donor_candidate,1.0,0.163,9.0,211,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G003_011,3,11,22.1685,92.0035,108.3,donor_candidate,1.0,0.064,3.7,83,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G003_012,3,12,22.1685,92.0125,108.17,donor_candidate,1.0,0.126,6.9,163,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G003_013,3,13,22.1685,92.0215,108.04,donor_candidate,1.0,0.206,11.6,267,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G003_014,3,14,22.1685,92.0305,107.92,donor_candidate,1.0,0.145,7.6,188,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G003_015,3,15,22.1685,92.0395,107.81,donor_candidate,1.0,0.059,3.4,77,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G003_016,3,16,22.1685,92.0485,107.71,donor_candidate,0.999,0.122,6.5,158,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G003_017,3,17,22.1685,92.0575,107.61,donor_candidate,0.994,0.117,7.1,151,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G003_018,3,18,22.1685,92.0665,107.52,donor_candidate,0.995,0.132,7.7,171,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G003_019,3,19,22.1685,92.0755,107.44,donor_candidate,1.0,0.062,3.2,80,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G003_020,3,20,22.1685,92.0845,107.37,donor_candidate,1.0,0.088,4.9,114,0.0,0.0175,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G003_021,3,21,22.1685,92.0935,107.31,donor_candidate,1.0,0.316,19.4,409,0.0709,0.2787,1,,0.01462,0.00489,0.0,0.0,0.0,0.0,0.00244,0.01467,0.0,0.0,0.0,0.0,0.00489,0.03912,0.00489,0.0,0.0
G003_022,3,22,22.1685,92.1025,107.25,donor_candidate,1.0,0.38,21.7,493,0.0,0.0264,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G003_023,3,23,22.1685,92.1115,107.2,donor_candidate,0.982,0.565,32.4,732,0.0068,0.0328,1,,0.01252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041,0.00273,0.0
G003_024,3,24,22.1685,92.1205,107.16,donor_candidate,0.896,0.204,12.2,264,0.0,0.0455,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G003_025,3,25,22.1685,92.1295,107.13,donor_candidate,0.984,0.107,5.6,139,0.0072,0.0576,1,,0.01237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00719
G003_026,3,26,22.1685,92.1385,107.11,donor_candidate,0.936,0.248,14.9,322,0.0186,0.1491,1,,0.01198,0.00932,0.0,0.0,0.0,0.00621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00311
G003_027,3,27,22.1685,92.1475,107.09,donor_candidate,1.0,0.191,10.7,248,0.0,0.1371,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G003_028,3,28,22.1685,92.1565,107.09,donor_candidate,1.0,0.411,24.4,533,0.0563,0.2064,1,,0.01021,0.00375,0.0,0.0,0.0,0.0,0.0,0.0,0.00563,0.00563,0.00375,0.02439,0.0,0.0,0.00938,0.00375,0.0
G003_029,3,29,22.1685,92.1655,107.09,donor_candidate,1.0,0.632,45.0,819,0.1233,0.2466,1,,0.01436,0.03419,0.00488,0.0,0.0293,0.02808,0.0,0.0,0.00122,0.0,0.00244,0.0,0.00122,0.0,0.00366,0.00122,0.01709
G003_030,3,30,22.1685,92.1745,107.1,donor_candidate,1.0,0.659,45.4,854,0.0211,0.0269,1,,0.01132,0.00117,0.0,0.0,0.00468,0.00703,0.0,0.0,0.00703,0.0,0.0,0.0,0.0,0.00117,0.0,0.0,0.0
G003_031,3,31,22.1685,92.1835,107.11,donor_candidate,1.0,0.681,47.8,882,0.0374,0.0488,1,,0.01113,0.0,0.0,0.0,0.0,0.01474,0.00794,0.0,0.0,0.00794,0.0,0.0,0.0,0.0,0.0068,0.0,0.0
G003_032,3,32,22.1685,92.1925,107.14,donor_candidate,1.0,0.956,68.8,1239,0.0581,0.1251,1,,0.0113,0.00161,0.00081,0.00081,0.00161,0.00807,0.00081,0.0,0.0,0.0,0.00807,0.00161,0.00646,0.00242,0.01695,0.00242,0.00646
G003_033,3,33,22.1685,92.2015,107.17,donor_candidate,1.0,0.866,60.0,1122,0.123,0.238,1,,0.01661,0.00267,0.0,0.0,0.0,0.00535,0.00535,0.0,0.0,0.01248,0.00089,0.00535,0.0098,0.0,0.00178,0.01515,0.06417
G003_034,3,34,22.1685,92.2105,107.21,donor_candidate,1.0,0.749,54.6,971,0.034,0.0999,1,,0.01121,0.0,0.0,0.0,0.00412,0.00412,0.00309,0.01133,0.0,0.00927,0.0,0.0,0.0,0.0,0.0,0.00206,0.0
G003_035,3,35,22.1685,92.2195,107.26,donor_candidate,1.0,0.809,58.6,1048,0.0506,0.0973,1,,0.00945,0.00191,0.00286,0.0,0.00286,0.0,0.00477,0.00763,0.00382,0.01336,0.00573,0.00286,0.0,0.00095,0.00382,0.0,0.0
G003_036,3,36,22.1685,92.2285,107.32,donor_candidate,0.933,0.586,40.1,759,0.0237,0.1028,1,,0.01118,0.0,0.0,0.0,0.0,0.0,0.00395,0.0,0.00791,0.0,0.00264,0.0,0.0,0.00132,0.00527,0.0,0.00264
G003_037,3,37,22.1685,92.2375,107.39,donor_candidate,0.999,0.734,52.6,951,0.0242,0.0789,1,,0.01195,0.00526,0.0,0.0,0.0,0.0,0.00105,0.0,0.0,0.0,0.0021,0.0,0.0,0.0,0.00315,0.00841,0.00421
G003_038,3,38,22.1685,92.2465,107.46,donor_candidate,0.979,0.869,63.0,1126,0.0515,0.1448,1,,0.01151,0.00888,0.0,0.00622,0.00178,0.00178,0.0,0.0,0.00178,0.00178,0.0,0.0,0.00622,0.0,0.00178,0.0,0.02131
G003_039,3,39,22.1685,92.2555,107.54,donor_candidate,0.979,0.834,66.4,1081,0.1508,0.2294,1,,0.01802,0.06938,0.00463,0.0,0.01203,0.0,0.00093,0.0037,0.0,0.04163,0.00278,0.0,0.00925,0.0,0.00555,0.0,0.00093
G003_040,3,40,22.1685,92.2645,107.63,donor_candidate,0.998,0.777,58.8,1007,0.0675,0.0993,1,,0.01174,0.0288,0.0,0.0,0.00397,0.0,0.0,0.0,0.00894,0.0,0.00199,0.0,0.0,0.0,0.00199,0.00993,0.01192
G003_041,3,41,22.1685,92.2735,107.73,donor_candidate,0.995,0.67,47.5,868,0.023,0.0484,1,,0.01211,0.0,0.00115,0.0023,0.0023,0.0,0.00806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00691,0.0,0.0023
G003_042,3,42,22.1685,92.2825,107.83,donor_candidate,0.992,0.63,46.2,817,0.0318,0.0465,1,,0.01227,0.0,0.0,0.00245,0.0,0.0,0.01224,0.0,0.0,0.00122,0.0,0.0,0.00122,0.0,0.01346,0.0,0.00122
G003_043,3,43,22.1685,92.2915,107.95,donor_candidate,0.999,0.606,44.7,786,0.0789,0.1069,1,,0.01151,0.0,0.0,0.0,0.0,0.0,0.01908,0.00254,0.00127,0.01781,0.03817,0.0,0.0,0.0,0.0,0.0,0.0
G004_000,4,0,22.1595,91.9045,109.33,donor_candidate,0.647,0.015,1.2,20,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G004_001,4,1,22.1595,91.9135,109.11,donor_candidate,0.996,0.118,6.8,153,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G004_002,4,2,22.1595,91.9225,108.9,donor_candidate,1.0,0.258,13.8,334,0.006,0.018,1,,0.01245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00599,0.0,0.0,0.0,0.0
G004_003,4,3,22.1595,91.9315,108.69,donor_candidate,1.0,0.197,10.5,255,0.0471,0.102,1,,0.01424,0.0,0.0,0.0,0.0,0.0,0.03922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00784
G004_004,4,4,22.1595,91.9405,108.49,donor_candidate,0.998,0.156,8.6,202,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G004_005,4,5,22.1595,91.9495,108.3,donor_candidate,1.0,0.28,15.1,363,0.0138,0.0165,1,,0.01253,0.0,0.0,0.0,0.0,0.0,0.00275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01102,0.0
G004_006,4,6,22.1595,91.9585,108.12,donor_candidate,1.0,0.309,16.3,400,0.0,0.0025,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G004_007,4,7,22.1595,91.9675,107.94,donor_candidate,0.883,0.188,11.6,244,0.0082,0.0082,1,,0.01243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082,0.0,0.0,0.0,0.0
G004_008,4,8,22.1595,91.9765,107.78,donor_candidate,0.968,0.1,5.4,129,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G004_009,4,9,22.1595,91.9855,107.62,donor_candidate,0.985,0.076,4.0,98,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G004_010,4,10,22.1595,91.9945,107.46,donor_candidate,1.0,0.278,15.6,360,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G004_011,4,11,22.1595,92.0035,107.32,donor_candidate,0.968,0.181,9.9,235,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G004_012,4,12,22.1595,92.0125,107.18,donor_candidate,0.958,0.277,16.0,359,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G004_013,4,13,22.1595,92.0215,107.05,donor_candidate,1.0,0.204,10.8,264,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G004_014,4,14,22.1595,92.0305,106.93,donor_candidate,1.0,0.254,14.1,329,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G004_015,4,15,22.1595,92.0395,106.82,donor_candidate,1.0,0.096,5.1,124,0.0403,0.0403,0,forest_absent,,0.04032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G004_016,4,16,22.1595,92.0485,106.72,donor_candidate,1.0,0.048,2.7,62,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G004_017,4,17,22.1595,92.0575,106.62,donor_candidate,0.95,0.095,5.1,123,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G004_018,4,18,22.1595,92.0665,106.53,donor_candidate,0.925,0.095,6.8,123,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G004_019,4,19,22.1595,92.0755,106.45,donor_candidate,0.914,0.118,7.3,153,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G004_020,4,20,22.1595,92.0845,106.38,donor_candidate,0.93,0.073,4.1,94,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G004_021,4,21,22.1595,92.0935,106.31,donor_candidate,0.927,0.087,4.9,113,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G004_022,4,22,22.1595,92.1025,106.26,donor_candidate,0.929,0.206,12.9,267,0.03,0.03,1,,0.0124,0.0,0.0,0.0,0.0,0.0,0.00375,0.00749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01873
G004_023,4,23,22.1595,92.1115,106.21,donor_candidate,0.987,0.241,14.1,312,0.0385,0.0705,1,,0.01282,0.0,0.00962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00321,0.0,0.02564
G004_024,4,24,22.1595,92.1205,106.17,donor_candidate,0.921,0.113,7.0,147,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G004_025,4,25,22.1595,92.1295,106.14,donor_candidate,1.0,0.024,2.2,31,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G004_026,4,26,22.1595,92.1385,106.12,donor_candidate,1.0,0.225,13.0,291,0.1478,0.4158,0,trend_mismatch,0.02432,0.0,0.0,0.0,0.0,0.0,0.00344,0.0,0.0,0.0,0.0,0.0,0.0,0.00344,0.01031,0.07904,0.05155
G004_027,4,27,22.1595,92.1475,106.1,donor_candidate,1.0,0.172,9.4,223,0.1121,0.3543,0,trend_mismatch,0.0251,0.0,0.0,0.0,0.0,0.01345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09865
G004_028,4,28,22.1595,92.1565,106.09,donor_candidate,1.0,0.354,19.6,459,0.0871,0.4466,1,,0.01688,0.00218,0.0,0.0,0.0,0.00654,0.0,0.0,0.0,0.00218,0.00218,0.00218,0.0,0.0,0.00436,0.00654,0.061
G004_029,4,29,22.1595,92.1655,106.09,donor_candidate,1.0,0.493,31.4,639,0.0548,0.1565,1,,0.00998,0.01095,0.00156,0.00782,0.00156,0.00626,0.0,0.00469,0.00469,0.00939,0.0,0.0,0.0,0.0,0.00313,0.00156,0.00313
G004_030,4,30,22.1595,92.1745,106.1,donor_candidate,1.0,0.698,46.6,905,0.0994,0.1315,1,,0.01094,0.00552,0.0011,0.01768,0.01657,0.00442,0.00884,0.00331,0.0,0.0011,0.00994,0.0011,0.00884,0.00221,0.00552,0.0,0.01326
G004_031,4,31,22.1595,92.1835,106.12,donor_candidate,1.0,0.738,51.6,956,0.0701,0.1485,1,,0.01301,0.00314,0.0,0.02929,0.00628,0.01255,0.00523,0.0,0.0,0.0,0.0,0.0,0.0,0.00105,0.00314,0.0,0.00941
G004_032,4,32,22.1595,92.1925,106.15,donor_candidate,1.0,0.972,74.9,1260,0.0889,0.2841,1,,0.01407,0.00397,0.00317,0.0,0.00238,0.00238,0.01111,0.0,0.00079,0.0,0.00556,0.0,0.00159,0.00556,0.00635,0.0,0.04603
G004_033,4,33,22.1595,92.2015,106.18,donor_candidate,1.0,0.88,63.4,1141,0.0885,0.1394,1,,0.01245,0.00438,0.00438,0.0,0.00438,0.0,0.01402,0.0,0.00526,0.00613,0.00175,0.0,0.00088,0.0,0.00526,0.00175,0.04032
G004_034,4,34,22.1595,92.2105,106.22,donor_candidate,1.0,0.89,63.9,1154,0.0399,0.0511,1,,0.01096,0.00867,0.00087,0.0,0.00953,0.0,0.00433,0.00173,0.00087,0.00173,0.00693,0.00087,0.00087,0.0026,0.00087,0.0,0.0
G004_035,4,35,22.1595,92.2195,106.27,donor_candidate,1.0,0.83,60.8,1076,0.0409,0.0437,1,,0.01003,0.00186,0.00186,0.0,0.0,0.0,0.0,0.00558,0.01487,0.00279,0.00558,0.0,0.00743,0.00093,0.0,0.0,0.0
